epic_number,Period_1,Period_2,amp_ratio_21,abs_magnitude,bp_rp,bp_g,g_rp,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p,class,probability,RRab_dist,EA_dist,EB_dist,GDOR_DSCUT_dist,template_dist
201543049,0.2451465,8.849938925,36.10061300079747,6.688807689890443,1.0779572,0.47000313,0.607954,0.042206497404005616,0.007707318516090595,-1.467022998339904e-06,0.00509031544825468,1.976910467769506,0.9071469677332868,0.006087513252388321,0.004458410573030386,0.4205345061120679,0.0012635325795829495,Noise,0.988408,10.295630140987,12.041594578792296,19.104973174542803,21.095023109728988,3.078467198147692
201610811,0.14114581,0.065611709,0.4648505612741887,5.6151363702417605,1.3034325,0.5786915,0.724741,0.265826260259477,0.150991679389485,3.2265830216368685e-05,0.08273458393711389,-1.4765089473767896,0.01504263861081259,0.16486560398925687,0.12220266087565985,0.05471084303716439,7.806421673002676e-05,EB,0.900755,20.8806130178211,19.416487838947603,24.75883680627989,8.54400374531753,0.03716220205629337
201479538,14.96103795,18.60732198,1.2437186538919245,9.347531708390148,2.7342062,1.4708652,1.263341,0.0855052284823794,0.009284923334721008,3.832796130934056e-06,0.005249200938173607,5.100654215954629,-0.1765621807074641,0.006113253282152398,0.004531257001115979,0.5450350718965915,0.0012512994863773455,Noise,0.985402,9.219544457292887,14.142135623730953,19.235384061671343,19.235384061671343,1.7763361032921399
201910662,20.0,16.67238347,0.8336191734999999,6.960548109045961,1.2376671,0.5126858,0.7249813,0.07823388140336995,0.011852781503882292,-5.860607939618064e-06,0.007264761663024831,2.6647232425623697,-0.18153154584275585,0.009032024403358596,0.006652711846723044,0.7345769673777124,0.0021437761390728878,Noise,0.982743,18.027756377319946,10.0,11.401754250991381,25.495097567963924,1.4375669246041016
201531578,0.375208893,0.056924877,0.1517151593739011,3.3699875939135535,0.7327719,0.300272,0.4324999,0.26528373300175057,0.08171233360665421,3.065512946188541e-05,0.07682528926929008,-1.407525322419807,-0.03117802325732787,0.14925394124198355,0.11064700443211208,0.09809907739121002,8.512403050528379e-05,EB,0.936976,11.180339887498945,15.811388300841895,2.8284271247461903,19.697715603592208,0.2928955374242427
201271106,12.91265237,13.68411675,1.059744842337144,6.697755492163272,1.318471,0.59686375,0.7216071999999999,0.03576175315275765,0.001612733431718506,3.369648419272758e-06,0.008453233616154165,-1.2115485287320518,-0.10330920673689173,0.015268875923633018,0.010858109966633285,0.10398750023287706,0.0002616080510864683,OTHPER,0.992301,26.1725046566048,15.033296378372908,20.591260281974,20.09975124224178,0.20054590706526487
201676716,10.6062866,16.847578100000003,1.5884520884057578,6.215233198398429,0.4990425,0.12807274,0.37096977,0.03647722421675981,0.011975325363930572,3.355713477727662e-06,0.004789708121222487,0.4071266409740777,0.2604276144609527,0.006138038833295223,0.004562656348489857,0.3254363976583405,0.000503829945952722,Noise,0.986528,11.04536101718726,21.93171219946131,15.264337522473747,12.369316876852979,0.6987870567515769
201902310,15.39192304,14.5536205,0.9455362050718776,4.195192461729098,0.93224525,0.38375664,0.5484886,0.027132374672763408,0.0013862280255783847,1.4063747462603354e-06,0.006739065681772033,-0.8607628911880565,-0.44845610540948816,0.010565055506087108,0.006667448297259125,0.0954868042793669,0.0002540648554459148,OTHPER,0.990096,19.209372712298546,15.556349186104045,18.0,10.198039027185569,0.09459616368963017
201762815,0.223233322,0.048090543,0.2154272604517349,3.4339398446034486,0.7706108,0.30805397,0.46255684,0.5966669594749715,0.2775005234426173,5.933043995734558e-05,0.19348511166568685,-1.3183601312214186,-0.3449685407239427,0.3627867452676531,0.2438920213075861,0.05843422926341246,1.535909415495159e-05,EB,0.995939,23.021728866442675,18.027756377319946,18.027756377319946,11.180339887498945,0.048755710490958636
201592061,0.13928204,0.08882951300000001,0.6377671737145724,5.1352880144312,1.0481081,0.44689083,0.60121727,0.28975947916726,0.2033472394756813,9.273749893179581e-06,0.0946526985196683,-1.4838732905849832,-0.018287436924702784,0.18832234570213235,0.13957029177790112,0.05234578103657017,4.805691736548896e-05,EB,0.995666,19.924858845171283,18.60107523773827,25.45584412271571,8.246211251235321,0.04243533708131092
201933700,20.0,18.82580772,0.9412903859999999,11.024738601342245,2.8863773,1.6332474,1.25313,0.2348811382274533,0.03555530938627744,-9.9456305796887e-07,0.02098826228367008,1.4699573208389136,0.17597467056372834,0.02860740952980556,0.021209363420361827,0.3670519133389131,0.0035431952248312477,Noise,0.981517,14.7648230602334,11.704699910719626,15.524174696260026,21.93171219946131,1.5179314305047882
201571821,20.0,18.82580772,0.9412903859999999,11.324788018715525,2.8450832000000004,1.6123657,1.2327175,0.076340084846367,0.011660987294844284,-8.205124118011141e-07,0.007666982265608119,0.8754717942464678,0.35975772440727594,0.010419088611024252,0.007715031227744352,0.5567887361561895,0.0014608207938520293,Noise,0.983838,9.433981132056603,12.727922061357855,20.09975124224178,20.591260281974,1.7998173390313361
201549223,18.82580772,17.7818426,0.9445460648739696,7.429465206496383,1.8217249,0.89837456,0.92335033,0.02832030412581988,0.004416800150993113,-7.481076055994761e-07,0.002996059291554225,0.5873748497474711,0.3887735730381749,0.003994649595060684,0.0029630646216492642,0.5592274049857031,0.004004575039626168,Noise,0.982805,10.816653826391967,12.806248474865697,19.235384061671343,20.248456731316587,2.0637879198763427
201789080,11.77468071,11.19896174,0.951105343390666,7.130284933090272,1.4720201000000002,0.6839571,0.78806305,0.04029325662315142,0.0023387314258426968,-2.9792225327373182e-06,0.00753575722739239,-0.4307866353821921,-0.16684706307885608,0.01100995975040342,0.008106674945616425,0.1984231179808096,0.0015897263277048505,OTHPER,0.990724,16.15549442140351,20.248456731316587,18.973665961010283,4.47213595499958,0.31033016806661146
201600674,17.39597255,13.92176057,0.8002864185940556,10.178806314719008,1.9628334,0.94755936,1.015274,0.05617302229834065,0.00797528846205646,1.08453845470646e-06,0.0040492157722830605,1.8446637933213719,0.060277270214653,0.004986646553883589,0.0037052912184635813,0.5623285392997968,0.006270440390803818,Noise,0.983421,7.211102550927977,21.470910553583888,8.54400374531753,17.11724276862369,2.183886371343821
201325244,9.312573514,8.849938925,0.950321510127732,5.169739761188215,0.96036243,0.4061756,0.5541868000000001,0.04162940809742666,0.0009817329034260136,2.3021581846872936e-06,0.008470376949949877,-0.22695634607358794,0.18037742552329747,0.011721857994639873,0.008690830825806678,0.1057580745423118,0.0008079172537748889,OTHPER,0.990063,20.0,16.031219541881402,15.0,21.095023109728988,0.4132509307523871
201368515,2.131578436,3.744581674,1.7567177499819668,6.656804515061162,1.803525,0.8770046,0.92652035,0.18699977899595246,0.00477539312680729,-3.8669125216845047e-07,0.010023882167617515,127.19410551636469,-10.63348773867493,0.0022171793853715807,0.0016423390910159795,0.3714601368352083,0.003075051512154673,EA,0.748617,19.924858845171283,2.8284271247461903,12.727922061357855,21.95449840010015,0.2904191050902638
201448202,19.75358815,18.60732198,0.9419717490667638,8.227045323388962,1.3941383,0.61862564,0.7755126999999999,0.06597426874870138,0.01271142277391176,7.842920587573166e-06,0.008416036770431241,1.2485733182683054,-0.2028259615052754,0.009404252445635477,0.006958659237787483,0.22790459877289915,0.0020549768797452307,Noise,0.982866,12.649110640673518,24.839484696748446,12.041594578792296,11.180339887498945,0.4650224566671952
201648133,17.50661074,5.8479345139999985,0.334041500142477,3.8912745924125782,0.7885895,0.33236694,0.45622253,0.553489329663004,0.0005824543772905133,-2.6736025688628336e-06,0.03707871674706113,118.78120792485859,-10.406847000367453,0.006365745461936356,0.004630903323475596,0.8952480278271624,0.013477953774479324,EA,0.972627,17.464249196572982,0.0,13.038404810405297,23.021728866442675,0.5562246247782279
201739972,0.055677502,0.04959448,0.8907454217324621,1.7155446380345527,0.44687843,0.17706871,0.26980972,0.008555157322870821,0.004611826680818344,4.004182098853731e-09,0.0013266119828388436,0.07409616074059366,0.16184436227792148,0.0017973594773090797,0.0013253760699425256,0.3649434706101523,0.004799362367647607,DSCUT,0.958212,13.45362404707371,14.7648230602334,18.973665961010283,18.439088914585774,0.619031326511942
201607088,0.53087906,0.044239708,0.08333293085622928,4.725475584786103,1.0205402,0.42829227,0.59224796,0.36043794763225856,0.1540571651850927,5.623440228018958e-05,0.07527850574432939,1.5165538879026776,-1.4765163249868607,0.07016825432559104,0.04054095838105348,0.216760295485302,7.938655744544988e-05,EB,0.982095,16.031219541881402,7.6157731058639095,5.656854249492381,21.2602916254693,0.3440348531117949
201689490,11.12128014,20.0,1.7983541236467766,6.492387670756525,1.3209105,0.5964946999999999,0.7244158,0.05445827211471743,0.003869361224330525,-1.2382973826869328e-06,0.011820056160576287,-0.7909652337126358,0.3854501457515175,0.017693643528857942,0.012484398285566831,0.18836171479909306,0.0008654571384346114,OTHPER,0.991966,19.313207915827967,24.08318915758459,15.811388300841895,7.071067811865476,0.14406404438702192
201398311,0.464567348,0.077430975,0.16667330438384576,8.060004884016507,0.57995224,0.03832054,0.5416316999999999,4.489876948232823,2.2334174548964336,-0.0002891943766791717,1.0727695771350991,0.4884380058400954,1.2368955441011975,1.3123384288308828,0.6279507407882144,0.2217520925363473,0.00018683682748312457,RRab,0.832359,1.0,17.720045146669353,12.16552506059644,18.110770276274835,0.7327053098667932
201608319,13.45444989,12.80948727,0.9520632485703212,6.996073089171345,1.4788303,0.6872301,0.7916002,0.03391526661898747,0.0020481436461095314,-3.4227901966522193e-06,0.005206097646509795,-0.556989965981026,-0.07894441753737161,0.007926344992825962,0.005867959065446147,0.22493468752634801,0.0022292996168923533,OTHPER,0.993466,9.433981132056603,12.649110640673518,20.248456731316587,11.401754250991381,0.7620220537996123
201749821,1.401996437,0.467411501,0.3333899349988149,1.397364313853096,0.37653446,0.13516617,0.2413683,0.5554940172727892,0.11312548427120467,2.3499216860564283e-06,0.14322115806936406,1.0046947723468698,-1.4914123113530653,0.1468703706688027,0.04664799873326556,0.24497548909112365,0.00013046820161015458,EB,0.998527,16.031219541881402,7.6157731058639095,5.656854249492381,21.2602916254693,0.6126860735628201
201709153,20.0,10.67691752,0.533845876,10.756365842743735,2.8025303,1.5120964,1.2904339,0.03443042146761577,0.011367955484686106,-3.5906562380245653e-06,0.004610425646250209,0.5338312982893538,0.28752462378748583,0.006020503621193218,0.004474456645784316,0.41519142719542257,0.003941702422835149,Noise,0.982957,12.083045973594572,10.816653826391967,17.11724276862369,22.203603311174522,1.5160703237620303
201377900,19.27854202,18.18521939,0.94328810607847,8.273298975671974,1.805069,0.84101295,0.964056,0.02971354356465505,0.007060053102350527,-1.1532381892771824e-06,0.003548812733853369,0.5948228407971055,-0.07693282196081401,0.00446518226274084,0.003289953685637403,0.4029662644511911,0.0012798634053987324,Noise,0.984591,9.848857801796104,18.384776310850235,17.08800749063506,15.231546211727816,0.9103851437046772
201674807,18.18521939,19.27854202,1.0601214979348126,7.326372542963745,1.7912560000000002,0.8783207000000001,0.91293526,0.03662303883857898,0.005661776685620096,-2.4627058488353432e-06,0.0027542154500494647,2.109858587533165,-0.0961489733120412,0.0035562589049596967,0.002640758686772254,0.5655598172674392,0.0011569442784446634,Noise,0.984044,21.18962010041709,11.401754250991381,8.94427190999916,24.08318915758459,6.274826741892934
201592815,12.41280103,10.01029732,0.8064495109368557,7.011795593070482,1.7585831000000005,0.81783104,0.940752,0.010873984763682287,0.0032157786453800297,4.342555289647044e-07,0.0012761185923794664,0.6759810828923793,0.1723166851056206,0.0016365919252655516,0.0012158841647802814,0.3757456412656887,0.0015768141794480948,Noise,0.9818,15.264337522473747,22.67156809750927,10.77032961426901,11.6619037896906,1.0074738384644888
201238932,0.057044372,0.075708838,1.3271920672559951,1.8060125523084058,0.122945786,0.056121826,0.06682396,0.010749048781005131,0.007094307093710542,-9.572742825244828e-08,0.0024387797005964475,-1.2461787371836497,-0.009392391383573484,0.004406483965333163,0.0032608312244539533,0.07392277661030255,0.0004119494635107255,DSCUT,0.936373,21.54065922853801,18.35755975068582,26.248809496813372,10.44030650891055,0.04219219377483627
201381586,16.168,15.39192304,0.9519991984166256,7.29943793714991,1.8939877,0.9452305,0.9487572,0.038697010821981626,0.005730259523622761,-3.172602213057505e-06,0.003457924328332036,2.8907937011301947,-0.3720925827991786,0.0039076791374511605,0.002895918571169405,0.3707549353196796,0.004950971638209686,Noise,0.982607,19.313207915827967,11.04536101718726,10.77032961426901,25.612496949731394,4.528529598100528
201273981,7.120551857000001,8.173217117,1.1478347860025984,6.250226919789026,1.2331953000000002,0.55246544,0.68072987,0.020229713548864048,0.0013524413652004196,1.783577097630331e-06,0.003439811947600041,0.0405204278140765,-0.019439053404117442,0.0046385800327855,0.003445211787460425,0.12616121706151007,0.002423207350624764,OTHPER,0.993277,15.811388300841895,21.095023109728988,19.313207915827967,3.6055512754639887,0.3825793475170559
201907820,13.232365,14.04370486,1.06131480351396,6.626202766752684,1.2299194,0.49149132,0.7384281,0.0464190866283285,0.007840963853592819,-1.1681522772022243e-06,0.004658385531319298,2.022840541169113,-0.2912197849242273,0.005706136736536083,0.004249687101208226,0.42747166633214334,0.005392684133211696,Noise,0.985037,10.816653826391967,12.806248474865697,19.235384061671343,20.248456731316587,1.4283420450130169
201766747,14.29411655,12.80948727,0.8961370382837686,10.198933511050386,2.7583933,1.532053,1.2263403,0.02499433478138635,0.005387637545670715,1.5994919037560947e-06,0.0037983329100074593,-0.4603350743232895,0.15754535599152453,0.0056005109756921394,0.004046715412137985,0.3466654282902564,0.002107672682272093,Noise,0.983093,21.93171219946131,11.04536101718726,21.633307652783934,18.110770276274835,0.8689418452728048
201780233,0.573597115,0.095621326,0.16670468434974606,8.663699557711919,0.5557441999999999,-0.0009288788,0.55667305,2.5843080336952564,0.9050306624218344,-0.0003681162231988464,0.6630094503364558,-0.35208117980202713,0.9046203467074492,0.9394335055848267,0.4848450926882643,0.18857220278415332,0.00015790873689878497,RRab,0.716609,1.0,17.720045146669353,12.16552506059644,18.110770276274835,0.10374304750782948
201735172,15.69323825,16.67238347,1.0623928092087689,11.113245519863767,3.0295563,1.7413769,1.2881794,0.0389426397702578,0.008071561707450648,-1.9964364640872387e-06,0.004261233875966361,0.6652812649103987,0.1877675360573396,0.005501628802009106,0.004086648587824936,0.4660011275491891,0.006215269821861597,Noise,0.981196,19.313207915827967,11.04536101718726,10.77032961426901,25.612496949731394,2.2923966057524625
201700978,16.50079498,15.69323825,0.9510595258604928,6.66264262223512,1.2917271,0.5814419,0.7102852,0.040035394458190036,0.0033168986105422023,4.640378844921029e-08,0.008747684403279037,-0.6812144904253925,0.2062319551164487,0.012451397980311585,0.008664432429185364,0.13471875627404345,0.0002218149360777783,OTHPER,0.994007,20.248456731316587,15.0,13.601470508735444,22.47220505424423,0.5386795298740048
201803365,0.245882718,0.081867087,0.33295177337351545,5.753754347657927,1.2120972,0.54785347,0.6642437,0.8595070201787443,0.3757338998592774,-5.0436130957571396e-05,0.2300772183079614,-1.1480977820918379,-0.4022011793723515,0.4075044794076538,0.2664038800589613,0.1129955170696202,0.000284857725695976,EB,0.967434,12.369316876852979,13.038404810405297,0.0,22.36067977499789,0.10247843802111344
201562530,3.318325585,3.148878593,0.9489359956822924,3.4215853382345682,0.6260872,0.25844193,0.36764526,0.003975191851967486,0.00045748638251965614,-4.344968559900982e-07,0.0006397537353040621,-0.15409933066559398,0.10834654836573047,0.0009117741581009533,0.0006752564869977423,0.4799010117441617,0.001801314863720611,EA,0.7187640000000001,21.470910553583888,14.142135623730953,11.401754250991381,23.021728866442675,0.9590957915320892
201505569,16.847578100000003,17.7818426,1.0554539349486676,8.675711664665021,1.6319218,0.7728195,0.85910225,0.023103307255118,0.005006241830880745,-1.740223202295578e-06,0.003036333939026275,-0.015182665579136057,0.08378932837248361,0.0041426409183329405,0.0030589423878717536,0.4603635517102785,0.005265839352638556,Noise,0.98339,18.788294228055932,12.0,12.083045973594572,24.20743687382041,2.259558205026834
201769424,16.67238347,17.58679124,1.0548456536910495,5.387403004821537,1.69697,0.7339573,0.9630127,0.03184612594475822,0.005677110182869251,3.176613325552255e-06,0.003716483012038579,1.0174071179470552,0.17516580937212442,0.0045907265240074935,0.003413159473230813,0.3858049719687589,0.006692979872154683,Noise,0.981406,15.811388300841895,9.219544457292887,13.152946437965904,24.75883680627989,1.3872792875946611
201517854,0.279681723,0.993268105,3.5514230044985813,5.616456209776089,1.3522234,0.611804,0.7404194000000001,0.10840269040748507,0.04124253999099986,-1.6935375604161058e-05,0.031001259305376783,-1.3820063215419611,0.03193191139673617,0.05935530605094853,0.044017472844563095,0.09630539309986152,0.00013271269109434058,EB,0.911546,11.180339887498945,15.811388300841895,2.8284271247461903,19.697715603592208,0.5245700113049274
201410584,17.02649374,17.98126902,1.0560758600437483,10.946807907768216,2.6639156,1.4383698,1.2255459,0.2630070353450549,0.07326965456727816,7.075752726846326e-06,0.03097084597520189,0.6184577666665327,0.1176172329527182,0.0398097551110399,0.029648642368803508,0.21869943729411026,0.005003870031181456,Noise,0.983465,12.206555615733702,13.038404810405297,18.439088914585774,20.0,0.791403753980695
201725951,20.0,16.50079498,0.8250397489999999,10.081315802851707,2.5858345000000003,1.3792591,1.2065754,0.05173154560891978,0.011601134998345008,3.198138635848404e-06,0.0060362142406108175,0.2961801186486355,0.02289939433409197,0.00770144716785448,0.0057090124203396965,0.6013098239099821,0.0009860231025666582,Noise,0.989083,8.0,9.848857801796104,20.223748416156685,19.723082923316017,2.3261339846677203
201476362,0.31225490100000003,0.5707384870000001,1.8277967300823887,5.211319834370675,1.0810432,0.45980263,0.6212406,1.0036774847132226,0.4594638120826553,-2.065722049896837e-05,0.31538345923753835,-1.0398672394573123,-0.6090100271320338,0.5451518387314903,0.31263430799512715,0.12590439727220196,0.00027116485963176514,EB,0.983152,13.152946437965904,11.6619037896906,1.4142135623730951,21.95449840010015,0.31342419392455195
201840254,10.13687781,9.648838466,0.9518550629545371,6.757527232388071,1.3918962,0.6426878,0.74920845,0.045506380501140975,0.002013437733249417,4.736003108326972e-06,0.009813194312738513,-0.7207406545962521,0.1231572692545252,0.014882848981694119,0.010925379684313329,0.10690825775444912,0.00019525776046130727,OTHPER,0.996243,10.77032961426901,19.924858845171283,15.264337522473747,7.280109889280517,0.11050076095247356
201753654,20.0,12.31743893,0.6158719465,7.283926141006773,1.6519089,0.78881454,0.86309433,0.04124755138508973,0.006443872588033463,1.1588652377159114e-06,0.00415942329471585,1.306362811816708,-0.5788991800273051,0.005108613001781004,0.003787087578517169,0.4844799324111703,0.006689820884799193,Noise,0.983714,10.295630140987,12.041594578792296,19.104973174542803,21.095023109728988,3.894285606963855
201721222,11.60423687,14.5536205,1.2541643766015265,7.721879859758647,1.6782541000000002,0.8038788,0.87437534,0.012537031950154431,0.0026157496777385325,1.8850547028775926e-07,0.0017670068165136234,-0.29837131608244105,-0.024890197872885725,0.0024735667486431856,0.0018260035241049765,0.4206906064694465,0.0027117043586479487,Noise,0.984682,7.211102550927977,13.152946437965904,18.35755975068582,12.529964086141668,0.9304985241058648
201826968,0.361748355,0.14907242699999998,0.4120887488209863,4.057496193078361,0.9572544,0.3642454,0.593009,0.43855314435189696,0.21835581964820971,5.8571365962803725e-06,0.13867040902763753,-1.36169454840906,-0.2286527272216133,0.2640957021492821,0.1882405156605184,0.09656173712547234,2.9709855785117273e-05,EB,0.997466,11.704699910719626,14.422205101855955,1.4142135623730951,21.02379604162864,0.18142269204301925
201592476,11.12128014,20.0,1.7983541236467766,9.411709460938637,2.076993,1.0562878,1.0207052,0.020710362923417214,0.004480223193451824,-8.547624308167724e-07,0.0018039017310085004,1.5313852966777315,0.04702238860118208,0.002265501226896727,0.001686510302369005,0.3583332980124905,0.005924238536313204,Noise,0.984747,7.810249675906653,11.04536101718726,19.697715603592208,14.422205101855955,1.0915763736966169
201926949,10.26670053,9.766389013,0.9512685194685424,7.030831187970072,1.470665,0.67946625,0.79119873,0.027930781914221492,0.0012507948656550394,1.835865673599246e-06,0.00580087721866007,-0.6627078769431578,0.022619811604323442,0.008977724631877848,0.0066567759783873436,0.09094143563999164,0.00032675453512664103,OTHPER,0.997439,13.152946437965904,21.02379604162864,18.867962264113206,4.0,0.1388900531303821
201774941,14.29411655,10.33286691,0.7228755183194585,10.548085402672582,2.9309682999999995,1.6732578000000002,1.2577105,0.0349324061179187,0.007410565789327537,1.4644716638443819e-06,0.0035027992609465114,1.3041260170286708,0.14923295144133425,0.004422342589544881,0.003286066560039926,0.4949600870292054,0.0007100004843983317,Noise,0.981886,13.92838827718412,9.848857801796104,15.132745950421555,23.430749027719962,1.554768775388544
201199000,10.13687781,6.846877368,0.6754424287570652,0.5700832158306888,1.2601308999999998,0.57756996,0.6825609,0.0071823431453093,0.0006788797384268185,6.008122999173607e-07,0.0010608966834788132,0.0237994538041626,0.012123773847557041,0.001428659263229992,0.0010621984828884383,0.5395034983623369,0.0027994676134396198,GDOR,0.663535,11.6619037896906,12.206555615733702,18.248287590894662,20.808652046684813,1.869646566007571
201698669,0.314737453,0.104919916,0.3333569456063432,5.816318057458968,1.2732477,0.56067085,0.71257687,0.4207070427945826,0.1436319276608048,4.307677005750385e-06,0.09756224966058408,-1.000299735490512,-0.3355922170302947,0.1681305230568565,0.12413536113334195,0.08650466581398486,0.0004465519598184921,EB,0.993093,13.92838827718412,13.45362404707371,2.23606797749979,21.095023109728988,0.1891677173929335
201903779,1.799104173,1.931301223,1.073479374893318,3.6920539978369433,0.6623087,0.27478123,0.38752747,0.02361113456098929,0.0010896731609361405,6.44404802289965e-07,0.004302768350536675,-0.4541048695873426,-0.2710155134490669,0.006301048910064555,0.0046650680910116475,0.16828145856552099,0.0014421005724786196,GDOR,0.7372890000000001,20.615528128088304,22.67156809750927,16.492422502470642,7.211102550927977,0.11300828721758885
201940767,0.293720677,0.06681756700000001,0.22748676627897055,5.0013104690141885,1.1416321000000005,0.49461842,0.64701366,0.3727785832009593,0.1552323927405903,7.464222530982049e-05,0.11694841370033655,-1.3795911910955956,-0.15101938010993224,0.22388852850442387,0.16475010113064506,0.09480207697804302,0.00016051346221379966,EB,0.998529,11.704699910719626,14.422205101855955,1.4142135623730951,21.02379604162864,0.11709355506832493
201751439,14.82272104,14.04370486,0.9474444551781164,9.266450214642717,2.3101492,1.2075367,1.1026125,0.020366537982607902,0.004415852175504112,-2.040952741758401e-06,0.0021751952414556246,0.6227267718475642,-0.01761514742424141,0.002839710610893276,0.0020949312938898733,0.299768500856409,0.0013282647557506554,Noise,0.986128,11.0,18.384776310850235,18.439088914585774,6.324555320336759,0.9034412199225816
201644790,9.707257881,10.26670053,1.057631378073822,5.906593214613777,0.97994614,0.40363503,0.5763111,0.013401750765107079,0.004423892150097827,1.6700601372738797e-06,0.0017015700026232732,0.507967602842379,0.20834743963358995,0.002171842010277536,0.0015999787114931712,0.35902974095110995,0.0016338626591141836,Noise,0.984605,11.401754250991381,13.601470508735444,19.416487838947603,19.416487838947603,1.0650823833357472
201427257,14.82272104,20.0,1.3492799295101623,11.586659490298555,2.712202,1.491375,1.2208271000000002,0.08711637065387168,0.020627121155608084,-3.78876742512687e-06,0.010304084653166977,0.736743859293242,0.3495935713405729,0.012995247375473196,0.009624837835314535,0.7053002245595286,0.007444121262163548,Noise,0.983735,8.602325267042627,13.45362404707371,19.104973174542803,20.12461179749811,2.0961568783444613
